GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
dataclay,es.bsc.dataclay.dbhandler.sql.sqlite,ExtendedSQLiteDriver,4,40,2,2,1,8,2,4,0,4
dataclay,es.bsc.dataclay.dbhandler.sql.sqlite,SQLiteDataSource,0,49,1,3,0,12,1,5,0,4
dataclay,es.bsc.dataclay.dbhandler.sql.sqlite,SQLiteDataSource.new Function() {...},0,17,0,0,0,3,0,2,0,2
dataclay,es.bsc.dataclay.dbhandler.sql.sqlite,ExtendedPreparedStatement,0,27,0,2,0,9,0,5,0,4
dataclay,es.bsc.dataclay.dbhandler.sql.sqlite,SQLiteHandlerConfig,26,51,0,0,4,13,3,6,3,6
dataclay,es.bsc.dataclay.dbhandler.sql.sqlite,UncloseableConnection,3,11,0,0,2,5,1,3,1,3
dataclay,es.bsc.dataclay.dbhandler.sql.sqlite,SQLiteHandler,15,85,2,2,3,22,2,8,0,8
dataclay,es.bsc.dataclay.logic.classmgr,ClassManagerDB,5261,4242,528,272,1503,1160,412,115,57,60
dataclay,es.bsc.dataclay.logic.classmgr,ClassManagerSQLStatements,0,8,1,1,0,4,1,1,0,1
dataclay,es.bsc.dataclay.logic.classmgr,ClassManagerSQLStatements.SqlStatements,0,1325,0,2,0,139,0,5,0,4
dataclay,es.bsc.dataclay.logic.classmgr,ClassManager,2349,1299,265,71,509,254,178,46,35,21
dataclay,es.bsc.dataclay.util,StreamGobbler,73,0,8,0,22,0,6,0,2,0
dataclay,es.bsc.dataclay.util,DataClayObjectMetaData,294,6,18,0,58,3,27,2,18,2
dataclay,es.bsc.dataclay.util,PerformanceConfiguration,3,0,0,0,1,0,1,0,1,0
dataclay,es.bsc.dataclay.util,ProcessEnvironment,0,13,0,2,0,5,0,3,0,2
dataclay,es.bsc.dataclay.util,Configuration.ConfType,0,84,0,0,0,2,0,1,0,1
dataclay,es.bsc.dataclay.util,MgrObject,0,10,0,0,0,4,0,3,0,3
dataclay,es.bsc.dataclay.util,FileAndAspectsUtils,1243,0,94,0,251,0,63,0,16,0
dataclay,es.bsc.dataclay.util,Configuration.Flags,279,1342,46,21,84,148,34,17,4,10
dataclay,es.bsc.dataclay.util,JarUtils,170,0,8,0,42,0,7,0,3,0
dataclay,es.bsc.dataclay.util,ThreadFactoryWithNamePrefix,75,0,6,0,16,0,6,0,3,0
dataclay,es.bsc.dataclay.util,ReferenceCounting,192,8,16,0,46,3,12,1,4,1
dataclay,es.bsc.dataclay.util,Configuration,15,40,3,1,7,9,3,3,1,3
dataclay,es.bsc.dataclay.dataservice,LazyTask,39,0,0,0,16,0,8,0,8,0
dataclay,es.bsc.dataclay.dataservice,ObjectSizeFetcher,7,0,0,0,3,0,2,0,2,0
dataclay,es.bsc.dataclay.dataservice,ExecutionEnvironmentPersistentInfo,23,0,0,0,10,0,5,0,5,0
dataclay,es.bsc.dataclay.dataservice,DataService,4570,0,414,0,1045,0,287,0,80,0
dataclay,es.bsc.dataclay.dataservice,LazyTasksRunner,89,0,6,0,27,0,6,0,3,0
dataclay,es.bsc.dataclay.logic.sessionmgr,SessionManager,214,139,19,7,44,32,19,6,7,5
dataclay,es.bsc.dataclay.logic.sessionmgr,SessionManagerSQLStatements,0,8,1,1,0,4,1,1,0,1
dataclay,es.bsc.dataclay.logic.sessionmgr,Session,89,166,12,14,22,57,14,21,3,19
dataclay,es.bsc.dataclay.logic.sessionmgr,SessionManagerDB,1294,1387,118,78,379,372,100,36,16,22
dataclay,es.bsc.dataclay.logic.sessionmgr,SessionManagerSQLStatements.SqlStatements,0,425,0,2,0,49,0,5,0,4
dataclay,es.bsc.dataclay.communication.grpc.messages.dataservice,DataserviceMessages.NewVersionResponse.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.dataservice,DataserviceMessages.ExecuteImplementationRequest.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.dataservice,DataserviceMessages.EnrichClassRequest.Builder,485,0,42,0,157,0,62,0,41,0
dataclay,es.bsc.dataclay.communication.grpc.messages.dataservice,DataserviceMessages.DeployMetaClassesRequest.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.dataservice,DataserviceMessages.JumpMapThreadMsg.Builder,328,0,26,0,94,0,50,0,37,0
dataclay,es.bsc.dataclay.communication.grpc.messages.dataservice,DataserviceMessages.GetClassIDFromObjectInMemoryResponse.Builder,530,0,74,0,151,0,77,0,40,0
dataclay,es.bsc.dataclay.communication.grpc.messages.dataservice,DataserviceMessages.GetClassIDFromObjectInMemoryResponse.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.dataservice,DataserviceMessages.CloseSessionInDSRequest.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.dataservice,DataserviceMessages.GetObjectsResponse.Builder,811,0,100,0,222,0,101,0,51,0
dataclay,es.bsc.dataclay.communication.grpc.messages.dataservice,DataserviceMessages.GetFromDBResponse,443,0,52,0,124,0,65,0,38,0
dataclay,es.bsc.dataclay.communication.grpc.messages.dataservice,DataserviceMessages.GetCopyOfObjectResponse,489,0,66,0,133,0,74,0,40,0
dataclay,es.bsc.dataclay.communication.grpc.messages.dataservice,DataserviceMessages.FilterObjectRequest.Builder,628,0,84,0,185,0,87,0,45,0
dataclay,es.bsc.dataclay.communication.grpc.messages.dataservice,DataserviceMessages.DeployClassesRequest.YamlsDefaultEntryHolder,8,0,0,0,3,0,1,0,1,0
dataclay,es.bsc.dataclay.communication.grpc.messages.dataservice,DataserviceMessages.StoreObjectsRequest.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.dataservice,DataserviceMessages.ActivateTracingRequest,337,0,31,0,101,0,51,0,35,0
dataclay,es.bsc.dataclay.communication.grpc.messages.dataservice,DataserviceMessages.DiskCollectRequest,820,0,94,0,205,0,104,0,55,0
dataclay,es.bsc.dataclay.communication.grpc.messages.dataservice,DataserviceMessages.NewReplicaResponse,510,0,58,0,136,0,72,0,42,0
dataclay,es.bsc.dataclay.communication.grpc.messages.dataservice,DataserviceMessages.GetFromDBResponse.Builder,386,0,46,0,113,0,57,0,34,0
dataclay,es.bsc.dataclay.communication.grpc.messages.dataservice,DataserviceMessages.MigrateObjectsRequest.Builder,351,0,36,0,99,0,55,0,37,0
dataclay,es.bsc.dataclay.communication.grpc.messages.dataservice,DataserviceMessages.NewVersionResponse.VersionedIDsDefaultEntryHolder,8,0,0,0,3,0,1,0,1,0
dataclay,es.bsc.dataclay.communication.grpc.messages.dataservice,DataserviceMessages.GetFromDBRequest,489,0,66,0,133,0,74,0,40,0
dataclay,es.bsc.dataclay.communication.grpc.messages.dataservice,DataserviceMessages.SetNotVolatileRequest,489,0,66,0,133,0,74,0,40,0
dataclay,es.bsc.dataclay.communication.grpc.messages.dataservice,DataserviceMessages.NewVersionResponse.Builder,733,0,100,0,203,0,105,0,55,0
dataclay,es.bsc.dataclay.communication.grpc.messages.dataservice,DataserviceMessages.NewVersionRequest,579,0,77,0,159,0,82,0,42,0
dataclay,es.bsc.dataclay.communication.grpc.messages.dataservice,DataserviceMessages.ExistsResponse.Builder,372,0,44,0,110,0,56,0,34,0
dataclay,es.bsc.dataclay.communication.grpc.messages.dataservice,DataserviceMessages.MoveObjectsResponse.Builder,811,0,100,0,222,0,101,0,51,0
dataclay,es.bsc.dataclay.communication.grpc.messages.dataservice,DataserviceMessages.ExistsRequest.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.dataservice,DataserviceMessages.DiskCollectRequest.RefsToUpdateDefaultEntryHolder,9,0,0,0,4,0,1,0,1,0
dataclay,es.bsc.dataclay.communication.grpc.messages.dataservice,DataserviceMessages.ExistsInDBRequest,390,0,45,0,111,0,60,0,37,0
dataclay,es.bsc.dataclay.communication.grpc.messages.dataservice,DataserviceMessages.DeployClassesRequest.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.dataservice,DataserviceMessages.StoreToDBRequest.Builder,577,0,78,0,165,0,82,0,43,0
